repository_state	0	/Users/harshodaikolluru/Public/askmukthiguru-8119b0e8/docs/production-readiness/loop-runs/20260824T190255Z/repository_state.log
json_settings	0	/Users/harshodaikolluru/Public/askmukthiguru-8119b0e8/docs/production-readiness/loop-runs/20260824T190255Z/json_settings.log
diff_check	0	/Users/harshodaikolluru/Public/askmukthiguru-8119b0e8/docs/production-readiness/loop-runs/20260824T190255Z/diff_check.log
frontend_unit	0	/Users/harshodaikolluru/Public/askmukthiguru-8119b0e8/docs/production-readiness/loop-runs/20260824T190255Z/frontend_unit.log
frontend_lint	0	/Users/harshodaikolluru/Public/askmukthiguru-8119b0e8/docs/production-readiness/loop-runs/20260824T190255Z/frontend_lint.log
frontend_typecheck	0	/Users/harshodaikolluru/Public/askmukthiguru-8119b0e8/docs/production-readiness/loop-runs/20260824T190255Z/frontend_typecheck.log
frontend_build	0	/Users/harshodaikolluru/Public/askmukthiguru-8119b0e8/docs/production-readiness/loop-runs/20260824T190255Z/frontend_build.log
bundle_budget	0	/Users/harshodaikolluru/Public/askmukthiguru-8119b0e8/docs/production-readiness/loop-runs/20260824T190255Z/bundle_budget.log
backend_focused	0	/Users/harshodaikolluru/Public/askmukthiguru-8119b0e8/docs/production-readiness/loop-runs/20260824T190255Z/backend_focused.log
backend_ruff	0	/Users/harshodaikolluru/Public/askmukthiguru-8119b0e8/docs/production-readiness/loop-runs/20260824T190255Z/backend_ruff.log
backend_bandit	0	/Users/harshodaikolluru/Public/askmukthiguru-8119b0e8/docs/production-readiness/loop-runs/20260824T190255Z/backend_bandit.log
regex_safety	0	/Users/harshodaikolluru/Public/askmukthiguru-8119b0e8/docs/production-readiness/loop-runs/20260824T190255Z/regex_safety.log
backend_compile	0	/Users/harshodaikolluru/Public/askmukthiguru-8119b0e8/docs/production-readiness/loop-runs/20260824T190255Z/backend_compile.log
backend_full	SKIP	set FULL_BACKEND=1 to run the dependency-complete full suite
